person_id,keyword,paper_year
640,tightly-coupled interfaces,2008
641,collaborative editing,2008
641,games with a purpose,2008
641,graph visualization,2008
641,ontology engineering,2008
641,social networking platforms,2008
641,tightly-coupled interfaces,2008
543,hci,2008
543,guideline review,2008
543,model-based,2008
543,usability evaluation,2008
419,hci,2008
419,guideline review,2008
419,model-based,2008
419,usability evaluation,2008
642,scaffolding,2008
642,análise instrumental da aprendizagem,2008
642,interfaces educativas,2008
642,teoria dos campos conceituais,2008
643,scaffolding,2008
643,análise instrumental da aprendizagem,2008
643,interfaces educativas,2008
643,teoria dos campos conceituais,2008
17,scaffolding,2008
17,análise instrumental da aprendizagem,2008
17,interfaces educativas,2008
17,teoria dos campos conceituais,2008
644,free software,2008
644,information architecture,2008
644,participatory design,2008
645,fitts' law,2008
645,elder people,2008
645,human-computer interaction,2008
645,throughput,2008
230,brasil,2008
230,sbtvd,2008
230,interface com o usuário,2008
230,perfil de usuário,2008
230,televisão interativa,2008
646,brasil,2008
646,sbtvd,2008
646,interface com o usuário,2008
646,perfil de usuário,2008
646,televisão interativa,2008
647,abdução,2008
647,abductive reasoning,2008
647,previous knowledge,2008
647,semiótica,2008
647,semiotics,2008
647,teorias de ihc,2008
313,business process modeling,2008
313,model-driven engineering,2008
313,requirements engineering,2008
313,user-centered design,2008
245,business process modeling,2008
245,model-driven engineering,2008
245,requirements engineering,2008
245,user-centered design,2008
267,business process modeling,2008
267,model-driven engineering,2008
267,requirements engineering,2008
267,user-centered design,2008
377,business process modeling,2008
377,model-driven engineering,2008
377,requirements engineering,2008
377,user-centered design,2008
648,design patterns,2008
648,e-government,2008
648,task patterns,2008
649,design patterns,2008
649,e-government,2008
649,task patterns,2008
650,design patterns,2008
650,e-government,2008
650,task patterns,2008
651,design patterns,2008
651,e-government,2008
651,task patterns,2008
587,digital interactive tv,2008
587,human computer interaction,2008
587,location-based services,2008
587,mobile applications,2008
587,mobile interaction design,2008
653,digital interactive tv,2008
653,human computer interaction,2008
653,location-based services,2008
653,mobile applications,2008
653,mobile interaction design,2008
588,digital interactive tv,2008
588,human computer interaction,2008
588,location-based services,2008
588,mobile applications,2008
588,mobile interaction design,2008
655,digital interactive tv,2008
655,human computer interaction,2008
655,location-based services,2008
655,mobile applications,2008
655,mobile interaction design,2008
590,digital tv,2008
590,distance learning,2008
590,paper interface,2008
590,usability,2008
289,digital tv,2008
289,distance learning,2008
289,paper interface,2008
289,usability,2008
591,digital tv,2008
591,distance learning,2008
591,paper interface,2008
591,usability,2008
658,tags,2008
658,folksonomia,2008
658,recuperação de informações,2008
658,vocabulário,2008
511,tags,2008
511,folksonomia,2008
511,recuperação de informações,2008
511,vocabulário,2008
659,collaboration,2008
659,scripting,2008
659,web accessibility,2008
117,collaboration,2008
117,scripting,2008
117,web accessibility,2008
660,embodied conversational agent (eca),2008
660,facial animation,2008
660,non-verbal behavior,2008
660,virtual presenter,2008
661,embodied conversational agent (eca),2008
661,facial animation,2008
661,non-verbal behavior,2008
661,virtual presenter,2008
527,interaction design,2008
527,mobile device,2008
527,survey,2008
356,interaction design,2008
356,mobile device,2008
356,survey,2008
560,nondisclosure agreement,2008
560,recruitment,2008
560,software development process,2008
560,usability tests,2008
662,nondisclosure agreement,2008
662,recruitment,2008
662,software development process,2008
662,usability tests,2008
663,hci,2008
663,academicenterprise partnership,2008
663,acessibility,2008
663,digital divide,2008
663,illiterate users,2008
663,inteligibility,2008
663,plain language,2008
664,hci,2008
664,academicenterprise partnership,2008
664,acessibility,2008
664,digital divide,2008
664,illiterate users,2008
664,inteligibility,2008
664,plain language,2008
665,hci,2008
665,academicenterprise partnership,2008
665,acessibility,2008
665,digital divide,2008
665,illiterate users,2008
665,inteligibility,2008
665,plain language,2008
666,low-fidelity prototyping,2008
666,participatory design,2008
666,requirements,2008
667,low-fidelity prototyping,2008
667,participatory design,2008
667,requirements,2008
668,low-fidelity prototyping,2008
668,participatory design,2008
668,requirements,2008
669,low-fidelity prototyping,2008
669,participatory design,2008
669,requirements,2008
670,dispositivos móveis,2008
670,m-learning,2008
670,redes sociais,2008
671,detecção da direção do olhar,2008
671,interação homem-máquina,2008
671,processamento digital de imagens,2008
672,detecção da direção do olhar,2008
672,interação homem-máquina,2008
672,processamento digital de imagens,2008
673,detecção da direção do olhar,2008
673,interação homem-máquina,2008
673,processamento digital de imagens,2008
674,detecção da direção do olhar,2008
674,interação homem-máquina,2008
674,processamento digital de imagens,2008
136,decision-making,2008
136,e-democracy,2008
136,virtual communities,2008
675,decision-making,2008
675,e-democracy,2008
675,virtual communities,2008
31,decision-making,2008
31,e-democracy,2008
31,virtual communities,2008
676,quest3d,2008
676,exposição virtual,2008
676,tipografia,2008
677,interactive fitness,2008
677,interação humano-computador,2008
677,jogo 3d,2008
677,realidade virtual,2008
678,interactive fitness,2008
678,interação humano-computador,2008
678,jogo 3d,2008
678,realidade virtual,2008
679,interactive fitness,2008
679,interação humano-computador,2008
679,jogo 3d,2008
679,realidade virtual,2008
680,interactive fitness,2008
680,interação humano-computador,2008
680,jogo 3d,2008
680,realidade virtual,2008
681,interactive fitness,2008
681,interação humano-computador,2008
681,jogo 3d,2008
681,realidade virtual,2008
682,collaborative filtering,2008
682,collective intelligence,2008
682,computer supported cooperative work,2008
682,social networks,2008
670,collaborative filtering,2008
670,collective intelligence,2008
670,computer supported cooperative work,2008
670,social networks,2008
684,collaborative filtering,2008
684,collective intelligence,2008
684,computer supported cooperative work,2008
684,social networks,2008
99,experiência do usuário,2008
99,modelos,2008
648,x-gov,2008
648,governo eletrônico prova de conceito,2008
648,mídia cruzada,2008
649,x-gov,2008
649,governo eletrônico prova de conceito,2008
649,mídia cruzada,2008
650,x-gov,2008
650,governo eletrônico prova de conceito,2008
650,mídia cruzada,2008
651,x-gov,2008
651,governo eletrônico prova de conceito,2008
651,mídia cruzada,2008
689,hci design human error,2008
689,critical systems,2008
359,hci design human error,2008
359,critical systems,2008
690,automação comercial,2008
690,interface com telas sensíveis ao toque,2008
690,solução de software,2008
691,automação comercial,2008
691,interface com telas sensíveis ao toque,2008
691,solução de software,2008
692,automação comercial,2008
692,interface com telas sensíveis ao toque,2008
692,solução de software,2008
693,automação comercial,2008
693,interface com telas sensíveis ao toque,2008
693,solução de software,2008
694,talkpc,2008
694,talktv,2008
694,communications,2008
694,internet,2008
694,software,2008
695,talkpc,2008
695,talktv,2008
695,communications,2008
695,internet,2008
695,software,2008
696,talkpc,2008
696,talktv,2008
696,communications,2008
696,internet,2008
696,software,2008
697,talkpc,2008
697,talktv,2008
697,communications,2008
697,internet,2008
697,software,2008
698,talkpc,2008
698,talktv,2008
698,communications,2008
698,internet,2008
698,software,2008
703,hdtv e tv interativa,2008
703,javatv,2008
703,sbtvd,2008
703,tv digital,2008
703,tvmark,2008
703,benchmarking,2008
703,embedded systems,2008
703,interactive digital tv,2008
704,hdtv e tv interativa,2008
704,javatv,2008
704,sbtvd,2008
704,tv digital,2008
704,tvmark,2008
704,benchmarking,2008
704,embedded systems,2008
704,interactive digital tv,2008
448,hdtv e tv interativa,2008
448,javatv,2008
448,sbtvd,2008
448,tv digital,2008
448,tvmark,2008
448,benchmarking,2008
448,embedded systems,2008
448,interactive digital tv,2008
705,a 3 tv,2008
705,e interface de usuário,2008
705,social tv,2008
705,web 2.0,2008
706,a 3 tv,2008
706,e interface de usuário,2008
706,social tv,2008
706,web 2.0,2008
707,a 3 tv,2008
707,e interface de usuário,2008
707,social tv,2008
707,web 2.0,2008
531,a 3 tv,2008
531,e interface de usuário,2008
531,social tv,2008
531,web 2.0,2008
235,a 3 tv,2008
235,e interface de usuário,2008
235,social tv,2008
235,web 2.0,2008
670,dispositivos móveis,2008
670,filtragem colaborativa,2008
670,m-commerce,2008
117,métodos qualitativos,2008
117,metodologia científica,2008
117,teorias de ihc,2008
89,métodos qualitativos,2008
89,metodologia científica,2008
89,teorias de ihc,2008
511,hci,2008
511,social software,2008
511,social web,2008
511,web 2.0,2008
485,hci,2008
485,social software,2008
485,social web,2008
485,web 2.0,2008
709,acessibilidade,2008
709,inclusão digital,2008
709,inteligibilidade,2008
709,usabilidade,2008
710,acessibilidade,2008
710,inclusão digital,2008
710,inteligibilidade,2008
710,usabilidade,2008
711,acessibilidade,2008
711,inclusão digital,2008
711,inteligibilidade,2008
711,usabilidade,2008
28,acessibilidade,2008
28,inclusão digital,2008
28,inteligibilidade,2008
28,usabilidade,2008
117,hci in brazil,2008
117,challenges,2008
117,community,2008
117,history,2008
117,research,2008
399,hci in brazil,2008
399,challenges,2008
399,community,2008
399,history,2008
399,research,2008
469,hci in brazil,2008
469,challenges,2008
469,community,2008
469,history,2008
469,research,2008
377,hci in brazil,2008
377,challenges,2008
377,community,2008
377,history,2008
377,research,2008
8,interação humano computador,2010
8,validação,2010
8,verificação,2010
185,interação humano computador,2010
185,validação,2010
185,verificação,2010
552,flexible systems,2010
552,norms,2010
552,participatory design,2010
552,tailoring,2010
552,user interface design,2010
399,flexible systems,2010
399,norms,2010
399,participatory design,2010
399,tailoring,2010
399,user interface design,2010
712,hci 2010,2010
712,evaluation,2010
712,inspection,2010
712,usability,2010
712,web mobile,2010
713,hci 2010,2010
713,evaluation,2010
713,inspection,2010
713,usability,2010
713,web mobile,2010
714,hci 2010,2010
714,evaluation,2010
714,inspection,2010
714,usability,2010
714,web mobile,2010
715,hci 2010,2010
715,evaluation,2010
715,inspection,2010
715,usability,2010
715,web mobile,2010
533,hci 2010,2010
533,evaluation,2010
533,inspection,2010
533,usability,2010
533,web mobile,2010
718,akr,2010
718,emotionml,2010
718,affective computing,2010
718,emotion,2010
719,akr,2010
719,emotionml,2010
719,affective computing,2010
719,emotion,2010
720,akr,2010
720,emotionml,2010
720,affective computing,2010
720,emotion,2010
345,cerebral palsy,2010
345,computer assisted therapy,2010
345,user centered project,2010
341,cerebral palsy,2010
341,computer assisted therapy,2010
341,user centered project,2010
136,cerebral palsy,2010
136,computer assisted therapy,2010
136,user centered project,2010
721,document clustering,2010
721,information landscapes,2010
721,information visualization,2010
721,multi-dimensional scaling,2010
721,visual analytics,2010
722,document clustering,2010
722,information landscapes,2010
722,information visualization,2010
722,multi-dimensional scaling,2010
722,visual analytics,2010
639,document clustering,2010
639,information landscapes,2010
639,information visualization,2010
639,multi-dimensional scaling,2010
639,visual analytics,2010
724,document clustering,2010
724,information landscapes,2010
724,information visualization,2010
724,multi-dimensional scaling,2010
724,visual analytics,2010
725,document clustering,2010
725,information landscapes,2010
725,information visualization,2010
725,multi-dimensional scaling,2010
725,visual analytics,2010
726,cloud computing,2010
726,crossmedia,2010
726,human-cloud interaction,2010
726,interaction clouds,2010
341,cloud computing,2010
341,crossmedia,2010
341,human-cloud interaction,2010
341,interaction clouds,2010
99,mex,2010
99,agile,2010
99,interaction design,2010
727,hci teaching,2010
727,collaborative environments,2010
727,evaluation methods,2010
727,semiotic inspection,2010
187,hci teaching,2010
187,collaborative environments,2010
187,evaluation methods,2010
187,semiotic inspection,2010
730,moodle,2010
730,communicability evaluation,2010
730,distant education,2010
730,usability evaluation,2010
731,moodle,2010
731,communicability evaluation,2010
731,distant education,2010
731,usability evaluation,2010
10,moodle,2010
10,communicability evaluation,2010
10,distant education,2010
10,usability evaluation,2010
732,moodle,2010
732,communicability evaluation,2010
732,distant education,2010
732,usability evaluation,2010
533,moodle,2010
533,communicability evaluation,2010
533,distant education,2010
533,usability evaluation,2010
737,agile,2010
737,product development,2010
737,usability,2010
737,user story mapping,2010
357,agile,2010
357,product development,2010
357,usability,2010
357,user story mapping,2010
494,manas,2010
494,collaborative systems,2010
494,semiotic engineering,2010
494,social impacts,2010
743,manas,2010
743,collaborative systems,2010
743,semiotic engineering,2010
743,social impacts,2010
469,manas,2010
469,collaborative systems,2010
469,semiotic engineering,2010
469,social impacts,2010
507,hci,2010
507,interaction modeling,2010
507,model-based user interface development,2010
507,multimodal interaction,2010
744,accessibility,2010
744,e-government,2010
744,usability,2010
744,visually impaired,2010
745,accessibility,2010
745,e-government,2010
745,usability,2010
745,visually impaired,2010
746,digital libraries,2010
746,university,2010
746,user centered design,2010
746,web accessibility,2010
28,digital libraries,2010
28,university,2010
28,user centered design,2010
28,web accessibility,2010
747,digital libraries,2010
747,university,2010
747,user centered design,2010
747,web accessibility,2010
366,descrições narrativas,2010
366,engenharia semiótica,2010
366,modelagem de interface,2010
262,descrições narrativas,2010
262,engenharia semiótica,2010
262,modelagem de interface,2010
751,e-book,2010
751,e-book reader,2010
751,human-machine interaction,2010
751,information architecture,2010
751,interfaces,2010
751,mobile devices,2010
752,e-book,2010
752,e-book reader,2010
752,human-machine interaction,2010
752,information architecture,2010
752,interfaces,2010
752,mobile devices,2010
712,evaluation technique,2010
712,usability,2010
712,web mobile applications,2010
754,evaluation technique,2010
754,usability,2010
754,web mobile applications,2010
533,evaluation technique,2010
533,usability,2010
533,web mobile applications,2010
511,web social,2010
511,ihc'10,2010
511,software social,2010
485,web social,2010
485,ihc'10,2010
485,software social,2010
552,web social,2010
552,ihc'10,2010
552,software social,2010
514,hci curriculum,2010
514,education in hci,2010
514,pedagogic approaches for teaching hci,2010
755,hci curriculum,2010
755,education in hci,2010
755,pedagogic approaches for teaching hci,2010
469,hci curriculum,2010
469,education in hci,2010
469,pedagogic approaches for teaching hci,2010
419,hci curriculum,2010
419,education in hci,2010
419,pedagogic approaches for teaching hci,2010
756,avaliação,2011
756,contexto,2011
756,interação,2011
756,linguística,2011
756,redes sociais,2011
167,mobile,2011
167,problem-based learning,2011
167,user-centered design,2011
167,widgets,2011
526,mobile,2011
526,problem-based learning,2011
526,user-centered design,2011
526,widgets,2011
560,mobile,2011
560,problem-based learning,2011
560,user-centered design,2011
560,widgets,2011
447,mobile,2011
447,problem-based learning,2011
447,user-centered design,2011
447,widgets,2011
757,aprendizaje colaborativo,2011
757,grupos de trabajo distribuidos,2011
757,interface humano computador,2011
757,usabilidad,2011
109,aprendizaje colaborativo,2011
109,grupos de trabajo distribuidos,2011
109,interface humano computador,2011
109,usabilidad,2011
758,aprendizaje colaborativo,2011
758,grupos de trabajo distribuidos,2011
758,interface humano computador,2011
758,usabilidad,2011
759,ciclo de vida de usabilidade,2011
759,interação humano computador,2011
759,jogos,2011
760,ciclo de vida de usabilidade,2011
760,interação humano computador,2011
760,jogos,2011
761,ciclo de vida de usabilidade,2011
761,interação humano computador,2011
761,jogos,2011
762,information systems,2011
762,usability,2011
762,web,2011
763,information systems,2011
763,usability,2011
763,web,2011
764,colaboração,2011
764,inovação,2011
764,negócios,2011
764,personas,2011
765,colaboração,2011
765,inovação,2011
765,negócios,2011
765,personas,2011
766,colaboração,2011
766,inovação,2011
766,negócios,2011
766,personas,2011
8,colaboração,2011
8,inovação,2011
8,negócios,2011
8,personas,2011
767,colaboração,2011
767,inovação,2011
767,negócios,2011
767,personas,2011
768,usability evaluation,2011
768,usability heuristics,2011
768,virtual worlds,2011
769,usability evaluation,2011
769,usability heuristics,2011
769,virtual worlds,2011
331,engenharia semiótica,2011
331,expressões de comunicabilidade,2011
331,sistemas de ajuda em pares,2011
419,engenharia semiótica,2011
419,expressões de comunicabilidade,2011
419,sistemas de ajuda em pares,2011
770,early prototyping,2011
770,pen-based interaction,2011
770,sketching user interface behavior,2011
770,user interface sketching,2011
520,early prototyping,2011
520,pen-based interaction,2011
520,sketching user interface behavior,2011
520,user interface sketching,2011
540,digital games,2011
540,heuristic evaluation,2011
540,playability,2011
537,digital games,2011
537,heuristic evaluation,2011
537,playability,2011
299,digital games,2011
299,heuristic evaluation,2011
299,playability,2011
258,digital games,2011
258,heuristic evaluation,2011
258,playability,2011
563,dispositives móveis,2011
563,métodos de avaliação,2011
563,revisão sistemática,2011
563,telefones celulares,2011
563,usabilidade,2011
552,dispositives móveis,2011
552,métodos de avaliação,2011
552,revisão sistemática,2011
552,telefones celulares,2011
552,usabilidade,2011
375,dispositives móveis,2011
375,métodos de avaliação,2011
375,revisão sistemática,2011
375,telefones celulares,2011
375,usabilidade,2011
771,dispositives móveis,2011
771,métodos de avaliação,2011
771,revisão sistemática,2011
771,telefones celulares,2011
771,usabilidade,2011
272,dispositives móveis,2011
272,métodos de avaliação,2011
272,revisão sistemática,2011
272,telefones celulares,2011
272,usabilidade,2011
317,accessibility,2011
317,assistive technology,2011
317,screen reader,2011
317,touch screen,2011
317,visually impaired,2011
772,accessibility,2011
772,assistive technology,2011
772,screen reader,2011
772,touch screen,2011
772,visually impaired,2011
773,accessibility,2011
773,assistive technology,2011
773,screen reader,2011
773,touch screen,2011
773,visually impaired,2011
507,hci,2011
507,hand-gesture recognition,2011
507,interface navigation,2011
507,model-driven design of user interfaces (mddui),2011
774,hci,2011
774,hand-gesture recognition,2011
774,interface navigation,2011
774,model-driven design of user interfaces (mddui),2011
164,hci,2011
164,hand-gesture recognition,2011
164,interface navigation,2011
164,model-driven design of user interfaces (mddui),2011
775,interaction model,2011
775,real-time translator,2011
775,short-term conversation,2011
776,interaction model,2011
776,real-time translator,2011
776,short-term conversation,2011
777,interaction model,2011
777,real-time translator,2011
777,short-term conversation,2011
8,interaction model,2011
8,real-time translator,2011
8,short-term conversation,2011
233,deaf,2011
233,online communities,2011
233,semiotic engineering,2011
233,sociability,2011
233,social networks,2011
469,deaf,2011
469,online communities,2011
469,semiotic engineering,2011
469,sociability,2011
469,social networks,2011
363,deaf,2011
363,online communities,2011
363,semiotic engineering,2011
363,sociability,2011
363,social networks,2011
778,accessibility,2011
778,devices,2011
778,human computer interaction,2011
778,video games,2011
779,accessibility,2011
779,devices,2011
779,human computer interaction,2011
779,video games,2011
780,accessibility,2011
780,devices,2011
780,human computer interaction,2011
780,video games,2011
781,accessibility,2011
781,devices,2011
781,human computer interaction,2011
781,video games,2011
266,accessibility,2011
266,accessibility guidelines,2011
266,content analysis,2011
266,electronic games,2011
266,people with special needs,2011
377,accessibility,2011
377,accessibility guidelines,2011
377,content analysis,2011
377,electronic games,2011
377,people with special needs,2011
782,accessibility,2011
782,accessibility evaluation,2011
782,software evolution,2011
783,accessibility,2011
783,accessibility evaluation,2011
783,software evolution,2011
170,accessibility,2011
170,accessibility evaluation,2011
170,software evolution,2011
784,acessibilidade,2011
784,adultos de meia-idade,2011
784,idosos,2011
784,web,2011
785,acessibilidade,2011
785,adultos de meia-idade,2011
785,idosos,2011
785,web,2011
473,acessibilidade,2011
473,adultos de meia-idade,2011
473,idosos,2011
473,web,2011
639,classification,2011
639,collaborative authoring,2011
639,content production and consumption,2011
639,context-awareness,2011
639,real-time annotation,2011
725,classification,2011
725,collaborative authoring,2011
725,content production and consumption,2011
725,context-awareness,2011
725,real-time annotation,2011
641,classification,2011
641,collaborative authoring,2011
641,content production and consumption,2011
641,context-awareness,2011
641,real-time annotation,2011
640,classification,2011
640,collaborative authoring,2011
640,content production and consumption,2011
640,context-awareness,2011
640,real-time annotation,2011
790,classification,2011
790,collaborative authoring,2011
790,content production and consumption,2011
790,context-awareness,2011
790,real-time annotation,2011
791,inspection tool,2011
791,usability evaluation,2011
792,inspection tool,2011
792,usability evaluation,2011
712,inspection tool,2011
712,usability evaluation,2011
533,inspection tool,2011
533,usability evaluation,2011
794,communicability evaluation method,2011
794,tagging,2011
794,web tool,2011
514,communicability evaluation method,2011
514,tagging,2011
514,web tool,2011
795,communicability evaluation method,2011
795,tagging,2011
795,web tool,2011
796,accessibility,2011
796,devices,2011
796,human computer interaction,2011
796,video games,2011
797,accessibility,2011
797,devices,2011
797,human computer interaction,2011
797,video games,2011
798,accessibility,2011
798,devices,2011
798,human computer interaction,2011
798,video games,2011
781,accessibility,2011
781,devices,2011
781,human computer interaction,2011
781,video games,2011
503,gesture recognition,2011
503,innovation,2011
503,interactive surfaces,2011
503,multi-touch interfaces,2011
259,gesture recognition,2011
259,innovation,2011
259,interactive surfaces,2011
259,multi-touch interfaces,2011
436,gesture recognition,2011
436,innovation,2011
436,interactive surfaces,2011
436,multi-touch interfaces,2011
432,gesture recognition,2011
432,innovation,2011
432,interactive surfaces,2011
432,multi-touch interfaces,2011
800,omcs-br project,2011
800,contextualized applications,2011
800,cultural knowledge,2011
800,multimedia,2011
212,omcs-br project,2011
212,contextualized applications,2011
212,cultural knowledge,2011
212,multimedia,2011
580,omcs-br project,2011
580,contextualized applications,2011
580,cultural knowledge,2011
580,multimedia,2011
514,hci curriculum,2011
514,education in hci,2011
514,pedagogic approaches for teaching hci,2011
469,hci curriculum,2011
469,education in hci,2011
469,pedagogic approaches for teaching hci,2011
419,hci curriculum,2011
419,education in hci,2011
419,pedagogic approaches for teaching hci,2011
755,hci curriculum,2011
755,education in hci,2011
755,pedagogic approaches for teaching hci,2011
806,arduino,2011
806,innovation process,2011
806,interaction design,2011
806,prototyping,2011
806,user evaluation,2011
447,arduino,2011
447,innovation process,2011
447,interaction design,2011
447,prototyping,2011
447,user evaluation,2011
543,agile methods,2011
543,integration,2011
543,user-centered design,2011
813,agile methods,2011
813,integration,2011
813,user-centered design,2011
814,agile methods,2011
814,integration,2011
814,user-centered design,2011
815,design,2011
815,evaluation,2011
815,students' competition,2011
816,design,2011
816,evaluation,2011
816,students' competition,2011
817,accessibility,2012
817,blind students,2012
817,diagrams,2012
817,inclusion,2012
818,accessibility,2012
818,blind students,2012
818,diagrams,2012
818,inclusion,2012
819,accessibility,2012
819,blind students,2012
819,diagrams,2012
819,inclusion,2012
820,accessibility,2012
820,blind students,2012
820,diagrams,2012
820,inclusion,2012
363,accessibility,2012
363,communicability,2012
363,digital games,2012
363,semiotic engineering,2012
363,semiotic inspection method,2012
363,sound signs,2012
218,accessibility,2012
218,communicability,2012
218,digital games,2012
218,semiotic engineering,2012
218,semiotic inspection method,2012
218,sound signs,2012
469,accessibility,2012
469,communicability,2012
469,digital games,2012
469,semiotic engineering,2012
469,semiotic inspection method,2012
469,sound signs,2012
360,accessibility,2012
360,communicability,2012
360,digital games,2012
360,semiotic engineering,2012
360,semiotic inspection method,2012
360,sound signs,2012
99,collaboration,2012
99,content management,2012
99,social networking,2012
185,collaboration,2012
185,content management,2012
185,social networking,2012
221,facebook,2012
221,privacy,2012
221,social network sites,2012
221,user experience,2012
419,facebook,2012
419,privacy,2012
419,social network sites,2012
419,user experience,2012
279,cultural translation,2012
279,homophily,2012
279,recommender systems,2012
279,social network,2012
580,cultural translation,2012
580,homophily,2012
580,recommender systems,2012
580,social network,2012
756,facebook,2012
756,metaphors,2012
756,social networks,2012
756,use,2012
823,facebook,2012
823,metaphors,2012
823,social networks,2012
823,use,2012
824,facebook,2012
824,metaphors,2012
824,social networks,2012
824,use,2012
317,culture,2012
317,eco-feedback technology,2012
317,motivation,2012
399,culture,2012
399,eco-feedback technology,2012
399,motivation,2012
825,educational games,2012
825,end-user-programming,2012
825,participatory design,2012
826,educational games,2012
826,end-user-programming,2012
826,participatory design,2012
216,educational games,2012
216,end-user-programming,2012
216,participatory design,2012
514,hci education,2012
514,abstraction,2012
514,communicability evaluation method,2012
514,computer science education,2012
514,semiotic engineering,2012
514,semiotic inspection method,2012
514,systematic interpretation,2012
514,wide perspective,2012
89,hci education,2012
89,abstraction,2012
89,communicability evaluation method,2012
89,computer science education,2012
89,semiotic engineering,2012
89,semiotic inspection method,2012
89,systematic interpretation,2012
89,wide perspective,2012
117,hci education,2012
117,abstraction,2012
117,communicability evaluation method,2012
117,computer science education,2012
117,semiotic engineering,2012
117,semiotic inspection method,2012
117,systematic interpretation,2012
117,wide perspective,2012
514,hci curriculum,2012
514,hci education,2012
514,teaching experiences,2012
419,hci curriculum,2012
419,hci education,2012
419,teaching experiences,2012
469,hci curriculum,2012
469,hci education,2012
469,teaching experiences,2012
530,3d navigation,2012
530,design research,2012
530,interaction,2012
530,large displays,2012
530,usability,2012
520,3d navigation,2012
520,design research,2012
520,interaction,2012
520,large displays,2012
520,usability,2012
523,assessment,2012
523,communicability,2012
523,evaluation method,2012
523,semiotic engineering,2012
523,semiotic inspection method,2012
469,assessment,2012
469,communicability,2012
469,evaluation method,2012
469,semiotic engineering,2012
469,semiotic inspection method,2012
423,collaborative systems evaluation,2012
423,cooperative system evaluation,2012
423,evaluation,2012
423,groupware,2012
827,collaborative systems evaluation,2012
827,cooperative system evaluation,2012
827,evaluation,2012
827,groupware,2012
469,collaborative systems evaluation,2012
469,cooperative system evaluation,2012
469,evaluation,2012
469,groupware,2012
540,game users,2012
540,heuristic evaluation,2012
540,virtual worlds,2012
768,game users,2012
768,heuristic evaluation,2012
768,virtual worlds,2012
829,game users,2012
829,heuristic evaluation,2012
829,virtual worlds,2012
342,participatory design,2012
342,remote sensing applications,2012
342,user centered design,2012
342,user experiences,2012
831,participatory design,2012
831,remote sensing applications,2012
831,user centered design,2012
831,user experiences,2012
832,participatory design,2012
832,remote sensing applications,2012
832,user centered design,2012
832,user experiences,2012
7,participatory design,2012
7,remote sensing applications,2012
7,user centered design,2012
7,user experiences,2012
833,interação humano-computador (ihc),2012
833,métodos ágeis,2012
833,técnicas de modelagem,2012
136,interação humano-computador (ihc),2012
136,métodos ágeis,2012
136,técnicas de modelagem,2012
834,interação humano-computador (ihc),2012
834,métodos ágeis,2012
834,técnicas de modelagem,2012
835,case,2012
835,conceito de house,2012
835,desenvolvimento,2012
835,design,2012
835,experiência do usuário,2012
835,interação,2012
835,interface do usuário,2012
835,métodos ágeis,2012
835,processos,2012
836,case,2012
836,conceito de house,2012
836,desenvolvimento,2012
836,design,2012
836,experiência do usuário,2012
836,interação,2012
836,interface do usuário,2012
836,métodos ágeis,2012
836,processos,2012
136,hci design,2012
136,computer science unplugged,2012
136,women in it,2012
514,hci design,2012
514,computer science unplugged,2012
514,women in it,2012
129,hci design,2012
129,computer science unplugged,2012
129,women in it,2012
840,sociability,2012
840,virtual communities,2012
840,virtual learning environments,2012
136,sociability,2012
136,virtual communities,2012
136,virtual learning environments,2012
841,sociability,2012
841,virtual communities,2012
841,virtual learning environments,2012
842,foursquare,2012
842,gamification,2012
842,geolocation,2012
842,users' behavior,2012
136,foursquare,2012
136,gamification,2012
136,geolocation,2012
136,users' behavior,2012
580,foursquare,2012
580,gamification,2012
580,geolocation,2012
580,users' behavior,2012
844,inspection tool,2012
844,learning objects,2012
844,quality in use,2012
28,inspection tool,2012
28,learning objects,2012
28,quality in use,2012
845,comunicabilidade,2012
845,engenharia semiótica,2012
845,ferramenta de avaliação,2012
845,método de inspeção semiótica,2012
469,comunicabilidade,2012
469,engenharia semiótica,2012
469,ferramenta de avaliação,2012
469,método de inspeção semiótica,2012
846,mobile phone,2012
846,smartphone,2012
846,usability heuristic,2012
846,usability principle,2012
847,mobile phone,2012
847,smartphone,2012
847,usability heuristic,2012
847,usability principle,2012
848,mobile phone,2012
848,smartphone,2012
848,usability heuristic,2012
848,usability principle,2012
489,mobile phone,2012
489,smartphone,2012
489,usability heuristic,2012
489,usability principle,2012
849,usixml,2012
849,human-computer interaction,2012
849,interface modeling,2012
849,interface prototypes generation,2012
849,project guidelines,2012
849,the bridge,2012
850,usixml,2012
850,human-computer interaction,2012
850,interface modeling,2012
850,interface prototypes generation,2012
850,project guidelines,2012
850,the bridge,2012
851,big data,2012
851,data journalism,2012
851,data visualization,2012
852,big data,2012
852,data journalism,2012
852,data visualization,2012
502,collaboration,2012
502,interaction,2012
502,medical informatics,2012
853,collaboration,2012
853,interaction,2012
853,medical informatics,2012
31,collaboration,2012
31,interaction,2012
31,medical informatics,2012
514,hci education,2012
514,curriculum,2012
129,hci education,2012
129,curriculum,2012
54,python,2012
54,clustering,2012
54,personas,2012
54,user modeling,2012
854,python,2012
854,clustering,2012
854,personas,2012
854,user modeling,2012
627,python,2012
627,clustering,2012
627,personas,2012
627,user modeling,2012
856,human-computer interaction,2012
856,scientific research,2012
856,systematic review,2012
857,human-computer interaction,2012
